Time;Command;AffectedRows;ElapsedTime
2018.04.15_13:41:38;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;68
2018.04.15_13:41:38;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;65
2018.04.15_13:41:38;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;64
2018.04.15_13:41:38;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;66
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;47
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;43
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;42
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;40
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;47
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;44
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;58
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;44
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;40
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;52
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;45
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;43
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;40
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;42
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:39;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;44
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;66
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;56
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;50
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;53
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;55
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;56
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;60
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;42
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;54
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;46
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;43
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;42
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;40
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;40
2018.04.15_13:41:40;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;52
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;49
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;61
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;55
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;46
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;42
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;42
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;59
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;66
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;73
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;68
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;57
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;52
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;62
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;47
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:41;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:42;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:42;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;40
2018.04.15_13:41:42;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;47
2018.04.15_13:41:42;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;44
2018.04.15_13:41:42;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;40
2018.04.15_13:41:42;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:42;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:42;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;40
2018.04.15_13:41:42;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;42
2018.04.15_13:41:42;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;56
2018.04.15_13:41:42;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;41
2018.04.15_13:41:42;Egyedi: SELECT szakdoga."Tanulok"."NK", szakdoga."Tanulok"."Nev", szakdoga."Tanulok"."Email", szakdoga."varosok".cit_zip, szakdoga."varosok".cit_name FROM szakdoga."Tanulok" INNER JOIN szakdoga."varosok" ON (szakdoga."Tanulok"."Varos_id" = szakdoga."varosok".cit_id);-1;40
