1215;Budapest XXI. kerület;BU;47.500;19.083;2575.000;76339;32634
1221;Budapest XXII. kerület;BU;47.500;19.083;3425.000;50499;21248
1222;Budapest XXII. kerület;BU;47.500;19.083;3425.000;50499;21248
1223;Budapest XXII. kerület;BU;47.500;19.083;3425.000;50499;21248
1224;Budapest XXII. kerület;BU;47.500;19.083;3425.000;50499;21248
1225;Budapest XXII. kerület;BU;47.500;19.083;3425.000;50499;21248
1237;Budapest XXIII. kerület;BU;47.500;19.083;4077.000;20387;8592
1238;Budapest XXIII. kerület;BU;47.500;19.083;4077.000;20387;8592
1239;Budapest XXIII. kerület;BU;47.500;19.083;4077.000;20387;8592
1529;Budapest XII. kerület;BU;47.500;19.083;2667.000;56544;33468
2000;Szentendre;PE;47.667;19.083;4382.000;25401;9519
2001;Szentendre;PE;47.667;19.083;4382.000;25401;9519
2002;Szentendre;PE;47.667;19.083;4382.000;25401;9519
2003;Szentendre;PE;47.667;19.083;4382.000;25401;9519
2009;Pilisszentlászló;PE;47.717;19.000;1775.000;1123;427
2011;Budakalász;PE;47.617;19.050;1517.000;10299;3638
2012;Budakalász;PE;47.617;19.050;1517.000;10299;3638
2013;Budakalász;PE;47.617;19.050;1517.000;10299;3638
2014;Csobánka;PE;47.633;18.967;2276.000;3169;989
2015;Szigetmonostor;PE;47.683;19.117;2351.000;2213;708
2016;Leányfalu;PE;47.717;19.083;1537.000;3475;1153
2017;Pócsmegyer;PE;47.717;19.100;1308.000;1733;566
2019;Pomáz;PE;47.650;19.033;4903.000;16677;5685
2021;Tahitótfalu;PE;47.750;19.100;3917.000;5404;1971
2022;Tahitótfalu;PE;47.750;19.100;3917.000;5404;1971
2023;Dunabogdány;PE;47.783;19.033;2550.000;3143;1116
2024;Kisoroszi;PE;47.800;19.017;1094.000;938;411
2025;Visegrád;PE;47.783;18.983;3327.000;1831;718
2026;Visegrád;PE;47.783;18.983;3327.000;1831;718
2027;Dömös;KE;47.767;18.917;2398.000;1167;486
2028;Pilismarót;KE;47.783;18.883;4459.000;2072;738
2030;Érd;PE;47.367;18.933;6054.000;63669;21993
2031;Érd;PE;47.367;18.933;6054.000;63669;21993
2032;Érd;PE;47.367;18.933;6054.000;63669;21993
2033;Érd;PE;47.367;18.933;6054.000;63669;21993
2035;Érd;PE;47.367;18.933;6054.000;63669;21993
2036;Érd;PE;47.367;18.933;6054.000;63669;21993
2038;Sóskút;PE;47.400;18.833;2767.000;3160;1109
2039;Pusztazámor;PE;47.400;18.783;927.000;1166;437
2040;Budaörs;PE;47.453;18.960;2359.000;28272;10269
2041;Budaörs;PE;47.450;18.967;2359.000;28272;10269
2042;Budaörs;PE;47.450;18.967;2359.000;28272;10269
2043;Budaörs;PE;47.450;18.967;2359.000;28272;10269
